InvoiceNo,ItemName,Quantity,Timestamp,Price
INV-21580,SSD 1TB,4.0,2025-04-01 08:38:56,1478.21
INV-21580,Mouse Pad,2.0,2025-04-01 08:38:56,413.7
INV-21581,Gaming Microphone,2.0,2024-09-02 18:14:23,211.5
INV-21581,RAM 16GB,4.0,2024-09-02 18:14:23,1915.28
INV-21581,Gaming Monitor,1.0,2024-09-02 18:14:23,192.14
INV-21582,Motherboard,4.0,2025-04-21 04:35:31,1020.6
INV-21583,Gaming Microphone,2.0,2025-01-22 11:03:13,
INV-21583,Gaming Headset,2.0,2025-01-22 11:03:13,79.0
INV-21583,Joystick,1.0,2025-01-22 11:03:13,1402.32
INV-21584,Gaming Glasses,4.0,2025-02-14 20:55:53,203.64
INV-21585,Gaming Mouse,2.0,2025-02-08 15:34:17,1286.07
INV-21585,Mechanical Keyboard,4.0,2025-02-08 15:34:17,69.52
INV-21586,SSD 1TB,2.0,2024-12-09 22:25:27,1478.21
INV-21587,External Hard Drive,1.0,2024-08-09 09:46:53,456.47
INV-21587,CPU Cooler,4.0,2024-08-09 09:46:53,855.41
INV-21587,Gaming Chair,1.0,2024-08-09 09:46:53,564.56
INV-21587,Gaming Microphone,1.0,2024-08-09 09:46:53,211.5
INV-21587,Mechanical Keyboard,1.0,2024-08-09 09:46:53,69.52
INV-21588,WiFi Router,4.0,2024-08-14 08:43:06,32.87
INV-21588,Motherboard,1.0,2024-08-14 08:43:06,1020.6
INV-21588,RGB Lighting Kit,4.0,2024-08-14 08:43:06,1098.98
INV-21588,Sound Card,4.0,2024-08-14 08:43:06,693.7
INV-21589,Capture Card,2.0,2025-03-16 15:42:29,1186.75
INV-21589,Gaming Backpack,2.0,2025-03-16 15:42:29,1698.04
INV-21589,Gaming Microphone,4.0,2025-03-16 15:42:29,211.5
INV-21590,CPU Cooler,1.0,2025-02-26 04:24:41,855.41
INV-21590,Graphics Card,1.0,2025-02-26 04:24:41,461.96
INV-21590,Power Supply,1.0,2025-02-26 04:24:41,452.9
INV-21591,WiFi Router,1.0,2025-04-14 06:26:02,32.87
INV-21591,VR Headset,2.0,2025-04-14 06:26:02,1786.52
INV-21591,Surround Speakers,3.0,2025-04-14 06:26:02,
INV-21591,Gaming Desk,1.0,2025-04-14 06:26:02,1622.67
INV-21591,Motherboard,3.0,2025-04-14 06:26:02,1020.6
INV-21592,Joystick,1.0,2024-05-21 15:41:40,1402.32
INV-21592,Gamepad,4.0,2024-05-21 15:41:40,1615.52
INV-21592,Gamepad,2.0,2024-05-21 15:41:40,1615.52
INV-21592,Sound Card,,2024-05-21 15:41:40,693.7
INV-21592,RAM 16GB,2.0,2024-05-21 15:41:40,1915.28
INV-21593,Gaming Chair,1.0,2025-03-17 17:51:55,564.56
INV-21593,Graphics Card,3.0,2025-03-17 17:51:55,461.96
INV-21594,RAM 32GB,2.0,2024-08-02 13:50:24,686.46
INV-21595,Sound Card,3.0,2025-01-10 05:02:30,693.7
INV-21595,Streaming Webcam,3.0,2025-01-10 05:02:30,1306.77
INV-21595,RAM 16GB,1.0,2025-01-10 05:02:30,1915.28
INV-21595,Gaming Mouse,4.0,2025-01-10 05:02:30,1286.07
INV-21595,Gaming Monitor,1.0,2025-01-10 05:02:30,192.14
INV-21596,Gaming Laptop,2.0,2025-03-21 16:54:40,1359.86
INV-21596,Graphics Card,1.0,2025-03-21 16:54:40,461.96
INV-21596,Surround Speakers,3.0,2025-03-21 16:54:40,1215.38
INV-21597,Joystick,2.0,2025-01-26 16:46:32,1402.32
INV-21598,VR Headset,3.0,2025-02-02 00:42:20,1786.52
INV-21598,Mechanical Keyboard,4.0,2025-02-02 00:42:20,69.52
INV-21598,VR Headset,3.0,2025-02-02 00:42:20,1786.52
INV-21599,Gaming Controller,3.0,2024-10-28 04:22:00,72.54
INV-21600,SSD 1TB,,2024-06-20 19:22:50,1478.21
INV-21600,Mechanical Keyboard,1.0,2024-06-20 19:22:50,69.52
INV-21600,RAM 32GB,4.0,2024-06-20 19:22:50,686.46
INV-21600,Capture Card,2.0,2024-06-20 19:22:50,1186.75
INV-21601,CPU Cooler,3.0,2025-01-12 22:31:38,855.41
INV-21601,RAM 32GB,3.0,2025-01-12 22:31:38,686.46
INV-21601,Sound Card,3.0,2025-01-12 22:31:38,693.7
INV-21601,Gaming Chair,1.0,2025-01-12 22:31:38,564.56
INV-21602,Capture Card,1.0,2024-07-20 07:14:59,1186.75
INV-21602,External Hard Drive,2.0,2024-07-20 07:14:59,456.47
INV-21603,Mechanical Keyboard,1.0,2024-05-31 23:13:37,69.52
INV-21603,Sound Card,1.0,2024-05-31 23:13:37,693.7
INV-21603,RAM 32GB,2.0,2024-05-31 23:13:37,686.46
INV-21603,Gaming Glasses,3.0,2024-05-31 23:13:37,203.64
INV-21603,Gaming Headset,3.0,2024-05-31 23:13:37,79.0
INV-21604,Surround Speakers,4.0,2025-04-04 07:01:00,1215.38
INV-21604,SSD 1TB,4.0,2025-04-04 07:01:00,1478.21
INV-21604,Gaming Controller,3.0,2025-04-04 07:01:00,72.54
INV-21604,Gaming Headset,3.0,2025-04-04 07:01:00,79.0
INV-21605,Capture Card,2.0,2025-01-08 09:35:56,1186.75
INV-21606,Gaming Microphone,3.0,2025-02-08 18:29:46,211.5
INV-21606,Gaming Glasses,1.0,2025-02-08 18:29:46,203.64
INV-21606,Gaming Monitor,2.0,2025-02-08 18:29:46,192.14
INV-21606,SSD 1TB,3.0,2025-02-08 18:29:46,1478.21
INV-21606,Gamepad,2.0,2025-02-08 18:29:46,1615.52
INV-21607,Gaming Desk,3.0,2024-07-17 03:16:36,1622.67
INV-21607,Surround Speakers,3.0,2024-07-17 03:16:36,1215.38
INV-21607,CPU Cooler,1.0,2024-07-17 03:16:36,855.41
INV-21607,Mouse Pad,4.0,2024-07-17 03:16:36,413.7
INV-21607,Gaming Laptop,2.0,2024-07-17 03:16:36,1359.86
INV-21608,Streaming Webcam,4.0,2025-03-03 05:59:03,1306.77
INV-21609,Processor,3.0,2024-10-10 11:43:23,327.85
INV-21609,Surround Speakers,1.0,2024-10-10 11:43:23,1215.38
INV-21609,Gaming Controller,2.0,2024-10-10 11:43:23,72.54
INV-21609,RAM 32GB,2.0,2024-10-10 11:43:23,686.46
INV-21609,Surround Speakers,2.0,2024-10-10 11:43:23,1215.38
INV-21610,VR Headset,4.0,2024-05-17 13:04:45,1786.52
INV-21610,Processor,,2024-05-17 13:04:45,327.85
INV-21610,RAM 32GB,1.0,2024-05-17 13:04:45,686.46
INV-21611,SSD 1TB,4.0,2024-06-19 13:31:15,1478.21
INV-21611,VR Headset,1.0,2024-06-19 13:31:15,1786.52
INV-21611,Gaming Microphone,1.0,2024-06-19 13:31:15,211.5
INV-21612,RGB Lighting Kit,3.0,2024-11-26 02:07:19,1098.98
INV-21613,Graphics Card,4.0,2024-12-17 08:31:29,461.96
INV-21613,SSD 1TB,3.0,2024-12-17 08:31:29,1478.21
INV-21614,WiFi Router,1.0,2024-07-10 12:54:37,32.87
INV-21615,Gamepad,2.0,2024-11-20 13:58:10,1615.52
INV-21615,Gaming Glasses,1.0,2024-11-20 13:58:10,203.64
INV-21616,Gaming Desk,1.0,2025-01-22 15:14:14,1622.67
INV-21616,Mouse Pad,4.0,2025-01-22 15:14:14,413.7
INV-21617,RAM 16GB,2.0,2024-10-09 17:20:11,1915.28
INV-21617,Gaming Backpack,3.0,2024-10-09 17:20:11,
INV-21617,Gaming Monitor,1.0,2024-10-09 17:20:11,192.14
INV-21618,Power Supply,3.0,2024-07-22 21:48:33,452.9
INV-21618,Joystick,4.0,2024-07-22 21:48:33,1402.32
INV-21619,Capture Card,4.0,2024-07-04 09:50:57,1186.75
INV-21619,Gaming Mouse,2.0,2024-07-04 09:50:57,1286.07
INV-21619,Surround Speakers,3.0,2024-07-04 09:50:57,1215.38
INV-21620,Mechanical Keyboard,3.0,2024-06-19 07:45:00,69.52
INV-21620,Joystick,4.0,2024-06-19 07:45:00,1402.32
INV-21620,Gaming Desk,3.0,2024-06-19 07:45:00,1622.67
INV-21621,External Hard Drive,4.0,2024-11-01 21:55:05,456.47
INV-21621,Processor,1.0,2024-11-01 21:55:05,327.85
INV-21621,Gaming Glasses,3.0,2024-11-01 21:55:05,203.64
INV-21622,Mouse Pad,3.0,2024-08-25 23:35:51,413.7
INV-21622,Surround Speakers,,2024-08-25 23:35:51,1215.38
INV-21622,Streaming Webcam,3.0,2024-08-25 23:35:51,1306.77
INV-21622,Gaming Backpack,1.0,2024-08-25 23:35:51,1698.04
INV-21622,Sound Card,2.0,2024-08-25 23:35:51,693.7
INV-21623,Gaming Desk,4.0,2024-06-12 07:59:19,1622.67
INV-21623,SSD 1TB,1.0,2024-06-12 07:59:19,1478.21
INV-21623,Graphics Card,3.0,2024-06-12 07:59:19,461.96
INV-21623,Motherboard,1.0,2024-06-12 07:59:19,1020.6
INV-21623,Gaming Monitor,1.0,2024-06-12 07:59:19,192.14
INV-21624,SSD 1TB,2.0,2025-02-19 18:09:05,1478.21
INV-21624,Sound Card,4.0,2025-02-19 18:09:05,693.7
INV-21624,Gaming Microphone,1.0,2025-02-19 18:09:05,211.5
INV-21625,Processor,4.0,2024-08-10 02:55:36,327.85
INV-21625,RAM 32GB,1.0,2024-08-10 02:55:36,686.46
INV-21626,Streaming Webcam,3.0,2024-05-11 04:37:32,1306.77
INV-21626,Gaming Monitor,4.0,2024-05-11 04:37:32,192.14
INV-21626,External Hard Drive,3.0,2024-05-11 04:37:32,456.47
INV-21626,Surround Speakers,4.0,2024-05-11 04:37:32,1215.38
INV-21626,Sound Card,3.0,2024-05-11 04:37:32,693.7
INV-21627,External Hard Drive,3.0,2024-08-21 03:28:52,456.47
INV-21627,RGB Lighting Kit,2.0,2024-08-21 03:28:52,1098.98
INV-21627,Gaming Laptop,2.0,2024-08-21 03:28:52,1359.86
INV-21627,Mouse Pad,3.0,2024-08-21 03:28:52,413.7
INV-21628,VR Headset,3.0,2025-04-25 21:05:21,1786.52
INV-21628,Mouse Pad,2.0,2025-04-25 21:05:21,413.7
INV-21629,Capture Card,4.0,2024-05-22 23:45:58,1186.75
INV-21630,Gaming Desk,4.0,2024-12-30 06:31:30,1622.67
INV-21630,,2.0,2024-12-30 06:31:30,72.54
INV-21630,Mechanical Keyboard,4.0,2024-12-30 06:31:30,69.52
INV-21631,Capture Card,3.0,2025-01-25 15:39:32,1186.75
INV-21631,Motherboard,4.0,2025-01-25 15:39:32,1020.6
INV-21631,Gaming Chair,3.0,2025-01-25 15:39:32,564.56
INV-21631,Joystick,2.0,2025-01-25 15:39:32,1402.32
INV-21632,Sound Card,4.0,2025-01-13 05:24:51,693.7
INV-21633,Capture Card,2.0,2024-12-22 18:22:58,1186.75
INV-21634,Gaming Desk,,2024-07-13 23:21:33,1622.67
INV-21634,Gaming Glasses,3.0,2024-07-13 23:21:33,203.64
INV-21634,Power Supply,3.0,2024-07-13 23:21:33,452.9
INV-21634,Motherboard,4.0,2024-07-13 23:21:33,1020.6
INV-21635,SSD 1TB,4.0,2025-03-25 04:04:04,1478.21
INV-21635,Sound Card,1.0,2025-03-25 04:04:04,693.7
INV-21635,Gaming Backpack,3.0,2025-03-25 04:04:04,1698.04
INV-21636,Gaming Monitor,2.0,2024-12-28 13:37:02,192.14
INV-21636,Joystick,1.0,2024-12-28 13:37:02,1402.32
INV-21637,VR Headset,3.0,2025-02-18 08:21:37,1786.52
INV-21638,Gaming Headset,3.0,2024-04-30 08:37:44,79.0
INV-21638,SSD 1TB,1.0,2024-04-30 08:37:44,1478.21
INV-21638,Mouse Pad,4.0,2024-04-30 08:37:44,413.7
INV-21638,External Hard Drive,2.0,2024-04-30 08:37:44,456.47
INV-21638,Gaming Microphone,2.0,2024-04-30 08:37:44,211.5
INV-21639,Gaming Backpack,4.0,2024-12-17 10:59:56,1698.04
INV-21639,Motherboard,2.0,2024-12-17 10:59:56,1020.6
INV-21640,Processor,2.0,2025-01-27 13:41:56,327.85
INV-21640,SSD 1TB,,2025-01-27 13:41:56,1478.21
INV-21641,Power Supply,3.0,2024-10-09 23:24:41,452.9
INV-21641,Gaming Monitor,3.0,2024-10-09 23:24:41,192.14
INV-21641,Joystick,2.0,2024-10-09 23:24:41,1402.32
INV-21642,WiFi Router,3.0,2025-02-01 21:21:41,32.87
INV-21642,RAM 32GB,1.0,2025-02-01 21:21:41,686.46
INV-21642,Streaming Webcam,2.0,2025-02-01 21:21:41,1306.77
INV-21642,Gaming Mouse,4.0,2025-02-01 21:21:41,1286.07
INV-21642,SSD 1TB,3.0,2025-02-01 21:21:41,1478.21
INV-21643,Graphics Card,4.0,2024-08-31 16:16:54,461.96
INV-21643,Gaming Laptop,2.0,2024-08-31 16:16:54,1359.86
INV-21643,Surround Speakers,3.0,2024-08-31 16:16:54,1215.38
INV-21643,Gaming Controller,2.0,2024-08-31 16:16:54,72.54
INV-21644,Gamepad,3.0,2025-01-20 22:48:41,1615.52
INV-21644,Gaming Backpack,2.0,2025-01-20 22:48:41,1698.04
INV-21645,Power Supply,1.0,2025-03-25 16:22:16,452.9
INV-21645,External Hard Drive,3.0,2025-03-25 16:22:16,456.47
INV-21645,Gaming Laptop,1.0,2025-03-25 16:22:16,1359.86
INV-21645,Gaming Microphone,3.0,2025-03-25 16:22:16,211.5
INV-21645,Gamepad,3.0,2025-03-25 16:22:16,1615.52
INV-21646,Processor,4.0,2025-02-18 10:18:33,327.85
INV-21646,Joystick,1.0,2025-02-18 10:18:33,1402.32
INV-21646,Sound Card,2.0,2025-02-18 10:18:33,693.7
INV-21646,External Hard Drive,3.0,2025-02-18 10:18:33,456.47
INV-21647,Gaming Monitor,,2024-11-16 17:27:10,192.14
INV-21647,Power Supply,2.0,2024-11-16 17:27:10,452.9
INV-21647,Surround Speakers,3.0,2024-11-16 17:27:10,1215.38
INV-21647,Streaming Webcam,4.0,2024-11-16 17:27:10,1306.77
INV-21648,Gaming Backpack,2.0,2024-12-13 04:38:26,1698.04
INV-21649,Power Supply,4.0,2024-12-14 11:47:46,452.9
INV-21649,Processor,4.0,2024-12-14 11:47:46,327.85
INV-21649,VR Headset,3.0,2024-12-14 11:47:46,1786.52
INV-21649,Power Supply,3.0,2024-12-14 11:47:46,452.9
INV-21650,Graphics Card,1.0,2024-08-19 00:29:25,461.96
INV-21651,Streaming Webcam,3.0,2024-06-01 01:52:18,1306.77
INV-21652,Processor,2.0,2024-11-04 02:03:10,327.85
INV-21652,Power Supply,3.0,2024-11-04 02:03:10,452.9
INV-21652,Motherboard,1.0,2024-11-04 02:03:10,1020.6
INV-21652,RGB Lighting Kit,4.0,2024-11-04 02:03:10,1098.98
INV-21653,Graphics Card,2.0,2025-04-07 11:16:43,461.96
INV-21654,Gaming Mouse,2.0,2025-01-23 18:46:03,1286.07
INV-21655,Gaming Desk,2.0,2024-08-29 03:52:15,1622.67
INV-21656,Gaming Controller,3.0,2024-12-15 08:57:59,72.54
INV-21656,Gaming Backpack,3.0,2024-12-15 08:57:59,1698.04
INV-21657,External Hard Drive,4.0,2024-11-29 14:05:30,456.47
INV-21658,SSD 1TB,1.0,2024-06-15 17:19:33,1478.21
INV-21658,Gaming Headset,,2024-06-15 17:19:33,79.0
INV-21659,Gaming Controller,4.0,2025-01-08 18:46:13,72.54
INV-21659,VR Headset,2.0,2025-01-08 18:46:13,1786.52
INV-21660,RAM 32GB,4.0,2024-10-02 02:58:56,686.46
INV-21660,Streaming Webcam,2.0,2024-10-02 02:58:56,1306.77
INV-21661,Gaming Laptop,1.0,2025-01-05 10:55:19,1359.86
INV-21661,VR Headset,1.0,2025-01-05 10:55:19,1786.52
INV-21662,Sound Card,3.0,2025-03-05 16:29:54,693.7
INV-21662,External Hard Drive,3.0,2025-03-05 16:29:54,456.47
INV-21663,RGB Lighting Kit,2.0,2024-10-26 06:27:21,1098.98
INV-21663,WiFi Router,2.0,2024-10-26 06:27:21,32.87
INV-21664,Gaming Laptop,2.0,2025-01-28 10:16:43,1359.86
INV-21664,RGB Lighting Kit,2.0,2025-01-28 10:16:43,1098.98
INV-21664,WiFi Router,2.0,2025-01-28 10:16:43,32.87
INV-21665,Gaming Laptop,2.0,2024-12-04 20:09:20,1359.86
INV-21665,Gaming Mouse,4.0,2024-12-04 20:09:20,1286.07
INV-21665,Gamepad,2.0,2024-12-04 20:09:20,1615.52
INV-21666,RGB Lighting Kit,1.0,2024-12-03 13:07:46,
INV-21666,Gaming Laptop,4.0,2024-12-03 13:07:46,1359.86
INV-21667,Mechanical Keyboard,1.0,2024-10-16 20:30:48,69.52
INV-21667,Gaming Glasses,4.0,2024-10-16 20:30:48,203.64
INV-21668,Gaming Microphone,2.0,2025-04-17 23:57:18,211.5
INV-21668,Gaming Headset,3.0,2025-04-17 23:57:18,79.0
INV-21668,External Hard Drive,1.0,2025-04-17 23:57:18,456.47
INV-21668,RGB Lighting Kit,2.0,2025-04-17 23:57:18,1098.98
INV-21669,SSD 1TB,1.0,2024-10-30 15:36:40,1478.21
INV-21669,Gaming Laptop,2.0,2024-10-30 15:36:40,1359.86
INV-21669,Gaming Laptop,1.0,2024-10-30 15:36:40,1359.86
INV-21670,CPU Cooler,4.0,2024-09-29 19:01:42,855.41
INV-21670,Graphics Card,4.0,2024-09-29 19:01:42,461.96
INV-21670,Gaming Laptop,4.0,2024-09-29 19:01:42,1359.86
INV-21671,Gaming Backpack,1.0,2025-04-24 09:51:43,1698.04
INV-21671,Processor,2.0,2025-04-24 09:51:43,327.85
INV-21672,SSD 1TB,4.0,2024-09-26 06:11:09,1478.21
INV-21672,WiFi Router,1.0,2024-09-26 06:11:09,32.87
INV-21672,Gaming Mouse,,2024-09-26 06:11:09,1286.07
INV-21672,Mechanical Keyboard,3.0,2024-09-26 06:11:09,69.52
INV-21673,Capture Card,4.0,2024-09-22 04:47:25,1186.75
INV-21673,Gaming Headset,4.0,2024-09-22 04:47:25,
INV-21673,Gamepad,4.0,2024-09-22 04:47:25,1615.52
INV-21674,Power Supply,1.0,2024-09-01 00:11:05,452.9
INV-21674,Sound Card,4.0,2024-09-01 00:11:05,693.7
INV-21674,Gaming Backpack,2.0,2024-09-01 00:11:05,1698.04
INV-21674,Gaming Mouse,2.0,2024-09-01 00:11:05,1286.07
INV-21675,Mouse Pad,1.0,2024-12-23 17:08:37,413.7
INV-21676,Gaming Backpack,3.0,2024-09-26 20:07:17,1698.04
INV-21676,CPU Cooler,4.0,2024-09-26 20:07:17,855.41
INV-21677,Capture Card,1.0,2024-06-16 10:12:26,1186.75
INV-21677,Motherboard,1.0,2024-06-16 10:12:26,1020.6
INV-21677,RAM 32GB,1.0,2024-06-16 10:12:26,686.46
INV-21677,Sound Card,4.0,2024-06-16 10:12:26,693.7
INV-21678,Mouse Pad,4.0,2024-08-16 20:33:24,413.7
INV-21678,RGB Lighting Kit,4.0,2024-08-16 20:33:24,1098.98
INV-21678,SSD 1TB,2.0,2024-08-16 20:33:24,1478.21
INV-21678,Streaming Webcam,2.0,2024-08-16 20:33:24,1306.77
INV-21679,External Hard Drive,3.0,2024-12-21 21:25:12,456.47
INV-21679,Gaming Microphone,4.0,2024-12-21 21:25:12,211.5
INV-21679,WiFi Router,2.0,2024-12-21 21:25:12,32.87
INV-21680,Gaming Backpack,2.0,2024-06-12 03:48:19,1698.04
INV-21681,Joystick,3.0,2025-04-26 05:04:23,1402.32
INV-21681,Mouse Pad,2.0,2025-04-26 05:04:23,413.7
INV-21682,VR Headset,1.0,2024-09-08 15:14:12,1786.52
INV-21683,Sound Card,2.0,2024-07-01 07:30:22,693.7
INV-21683,Gaming Backpack,2.0,2024-07-01 07:30:22,1698.04
INV-21683,Gaming Mouse,1.0,2024-07-01 07:30:22,1286.07
INV-21683,Gaming Controller,3.0,2024-07-01 07:30:22,72.54
INV-21684,Mouse Pad,4.0,2024-04-29 19:07:10,413.7
INV-21684,Gaming Laptop,3.0,2024-04-29 19:07:10,1359.86
INV-21685,Gaming Backpack,3.0,2024-08-19 13:39:12,1698.04
INV-21685,VR Headset,3.0,2024-08-19 13:39:12,1786.52
INV-21685,Motherboard,3.0,2024-08-19 13:39:12,1020.6
INV-21685,Surround Speakers,4.0,2024-08-19 13:39:12,1215.38
INV-21685,Gaming Laptop,4.0,2024-08-19 13:39:12,1359.86
INV-21686,Gaming Desk,4.0,2025-04-08 18:36:37,1622.67
INV-21686,WiFi Router,1.0,2025-04-08 18:36:37,32.87
INV-21687,Gaming Monitor,2.0,2025-03-23 06:26:52,192.14
INV-21687,Gaming Microphone,2.0,2025-03-23 06:26:52,211.5
INV-21687,CPU Cooler,2.0,2025-03-23 06:26:52,855.41
INV-21688,RGB Lighting Kit,4.0,2024-08-10 06:26:57,1098.98
INV-21688,Gaming Backpack,,2024-08-10 06:26:57,1698.04
INV-21688,Gaming Controller,4.0,2024-08-10 06:26:57,72.54
INV-21689,External Hard Drive,4.0,2025-04-18 21:34:25,456.47
INV-21689,Streaming Webcam,1.0,2025-04-18 21:34:25,1306.77
INV-21689,Gaming Chair,,2025-04-18 21:34:25,564.56
INV-21689,Motherboard,4.0,2025-04-18 21:34:25,1020.6
INV-21689,Gaming Monitor,2.0,2025-04-18 21:34:25,192.14
INV-21690,Gamepad,3.0,2024-12-06 13:38:33,1615.52
INV-21690,SSD 1TB,4.0,2024-12-06 13:38:33,1478.21
INV-21690,Graphics Card,1.0,2024-12-06 13:38:33,461.96
INV-21690,Surround Speakers,4.0,2024-12-06 13:38:33,1215.38
INV-21691,Gaming Desk,3.0,2024-08-25 06:42:23,1622.67
INV-21691,Motherboard,4.0,2024-08-25 06:42:23,1020.6
INV-21692,Gaming Laptop,2.0,2025-02-21 16:01:03,1359.86
INV-21692,Gamepad,,2025-02-21 16:01:03,1615.52
INV-21693,Capture Card,2.0,2024-09-03 00:12:06,1186.75
INV-21693,Gaming Microphone,2.0,2024-09-03 00:12:06,211.5
INV-21694,Gaming Glasses,2.0,2024-10-04 05:05:26,203.64
INV-21694,VR Headset,4.0,2024-10-04 05:05:26,1786.52
INV-21694,Gaming Mouse,1.0,2024-10-04 05:05:26,1286.07
INV-21694,Surround Speakers,2.0,2024-10-04 05:05:26,1215.38
INV-21694,RGB Lighting Kit,2.0,2024-10-04 05:05:26,1098.98
INV-21695,Power Supply,2.0,2024-12-05 21:20:11,452.9
INV-21695,RAM 16GB,3.0,2024-12-05 21:20:11,1915.28
INV-21695,Streaming Webcam,3.0,2024-12-05 21:20:11,1306.77
INV-21695,Processor,3.0,2024-12-05 21:20:11,327.85
INV-21696,Gaming Desk,3.0,2025-03-30 19:23:15,1622.67
INV-21696,RAM 16GB,2.0,2025-03-30 19:23:15,1915.28
INV-21697,Gaming Laptop,4.0,2024-08-15 23:43:20,1359.86
INV-21697,Gaming Microphone,1.0,2024-08-15 23:43:20,211.5
INV-21697,Mechanical Keyboard,3.0,2024-08-15 23:43:20,69.52
INV-21698,Gaming Desk,3.0,2024-07-24 09:29:25,1622.67
INV-21698,Processor,4.0,2024-07-24 09:29:25,327.85
INV-21698,Power Supply,2.0,2024-07-24 09:29:25,452.9
INV-21698,RGB Lighting Kit,1.0,2024-07-24 09:29:25,1098.98
INV-21698,RGB Lighting Kit,2.0,2024-07-24 09:29:25,1098.98
INV-21699,External Hard Drive,2.0,2024-05-21 05:31:11,456.47
INV-21699,VR Headset,1.0,2024-05-21 05:31:11,1786.52
INV-21699,Streaming Webcam,2.0,2024-05-21 05:31:11,1306.77
INV-21700,SSD 1TB,2.0,2024-09-17 13:18:30,1478.21
INV-21700,Surround Speakers,1.0,2024-09-17 13:18:30,1215.38
INV-21701,VR Headset,4.0,2025-01-11 14:53:43,1786.52
INV-21701,Gaming Chair,4.0,2025-01-11 14:53:43,564.56
INV-21701,Gaming Monitor,3.0,2025-01-11 14:53:43,192.14
INV-21701,RGB Lighting Kit,1.0,2025-01-11 14:53:43,1098.98
INV-21701,Graphics Card,1.0,2025-01-11 14:53:43,461.96
INV-21702,Capture Card,2.0,2025-01-03 01:38:44,1186.75
INV-21702,Gaming Headset,3.0,2025-01-03 01:38:44,79.0
INV-21702,SSD 1TB,4.0,2025-01-03 01:38:44,1478.21
INV-21702,RAM 32GB,3.0,2025-01-03 01:38:44,686.46
INV-21703,Mouse Pad,4.0,2024-10-02 16:52:32,413.7
INV-21704,Gaming Mouse,4.0,2025-01-26 19:39:47,1286.07
INV-21704,Mechanical Keyboard,3.0,2025-01-26 19:39:47,69.52
INV-21704,Mouse Pad,3.0,2025-01-26 19:39:47,413.7
INV-21704,Gaming Desk,2.0,2025-01-26 19:39:47,1622.67
INV-21704,Gaming Headset,4.0,2025-01-26 19:39:47,79.0
INV-21705,Gaming Glasses,3.0,2025-04-11 20:04:47,203.64
INV-21705,WiFi Router,3.0,2025-04-11 20:04:47,32.87
INV-21705,Motherboard,3.0,2025-04-11 20:04:47,1020.6
INV-21705,Gaming Chair,4.0,2025-04-11 20:04:47,564.56
INV-21705,Gaming Desk,3.0,2025-04-11 20:04:47,1622.67
INV-21706,RGB Lighting Kit,2.0,2024-06-23 11:54:02,1098.98
INV-21706,RAM 16GB,2.0,2024-06-23 11:54:02,1915.28
INV-21706,WiFi Router,4.0,2024-06-23 11:54:02,32.87
INV-21706,Joystick,4.0,2024-06-23 11:54:02,1402.32
INV-21707,Gaming Desk,1.0,2024-10-20 10:57:53,1622.67
INV-21708,WiFi Router,3.0,2024-10-25 03:43:44,32.87
INV-21708,SSD 1TB,2.0,2024-10-25 03:43:44,1478.21
INV-21708,RAM 32GB,1.0,2024-10-25 03:43:44,686.46
INV-21708,Gaming Chair,3.0,2024-10-25 03:43:44,564.56
INV-21709,Motherboard,3.0,2024-07-17 16:12:14,1020.6
INV-21709,Processor,4.0,2024-07-17 16:12:14,327.85
INV-21709,Streaming Webcam,1.0,2024-07-17 16:12:14,1306.77
INV-21709,Graphics Card,2.0,2024-07-17 16:12:14,461.96
INV-21709,Gaming Controller,4.0,2024-07-17 16:12:14,72.54
INV-21710,Gaming Chair,4.0,2025-02-10 18:25:45,564.56
INV-21710,Gaming Desk,4.0,2025-02-10 18:25:45,1622.67
INV-21711,SSD 1TB,4.0,2025-02-13 18:04:29,1478.21
INV-21711,Gamepad,2.0,2025-02-13 18:04:29,1615.52
INV-21711,Gaming Mouse,2.0,2025-02-13 18:04:29,1286.07
INV-21711,Graphics Card,4.0,2025-02-13 18:04:29,461.96
INV-21711,Gaming Monitor,1.0,2025-02-13 18:04:29,192.14
INV-21712,Streaming Webcam,,2024-12-14 05:12:07,1306.77
INV-21713,Joystick,3.0,2025-02-05 17:24:56,1402.32
INV-21714,Gamepad,,2024-04-30 04:09:17,1615.52
INV-21714,Gaming Microphone,,2024-04-30 04:09:17,211.5
INV-21714,Processor,4.0,2024-04-30 04:09:17,327.85
INV-21715,RAM 32GB,4.0,2024-10-05 09:09:18,686.46
INV-21716,Power Supply,1.0,2025-04-13 22:16:44,452.9
INV-21716,Joystick,3.0,2025-04-13 22:16:44,1402.32
INV-21716,Mouse Pad,2.0,2025-04-13 22:16:44,413.7
INV-21717,SSD 1TB,2.0,2025-02-19 12:28:49,1478.21
INV-21718,Gaming Chair,3.0,2025-04-19 01:49:43,564.56
INV-21718,Capture Card,3.0,2025-04-19 01:49:43,
INV-21718,Mechanical Keyboard,3.0,2025-04-19 01:49:43,69.52
INV-21718,Sound Card,2.0,2025-04-19 01:49:43,693.7
INV-21719,Gaming Laptop,2.0,2025-01-05 21:17:20,1359.86
INV-21720,Joystick,3.0,2025-03-08 15:49:03,1402.32
INV-21721,WiFi Router,4.0,2025-02-10 14:53:00,32.87
INV-21721,SSD 1TB,3.0,2025-02-10 14:53:00,1478.21
INV-21721,Gaming Headset,2.0,2025-02-10 14:53:00,79.0
